id,address,longitude,latitude,regionId,regionName,terminalCode
1515,Qaradağ r. Lökbatan qəs. Qobu Park-3 Y/K Grandmart Express,49.751329,40.343276,406,Qaradağ rayonu,11048
3175,Qaradağ r. Lökbatan qəs. Sədərək T/M (Elitin içi),49.7806161478655,40.32609338459563,406,Qaradağ rayonu,51488
3156,Qaradağ r. Lökbatan qəs. Sədərək T/M (Elitin içi),49.78065276763278,40.32619039949104,406,Qaradağ rayonu,51469
505,Qaradağ r. Lökbatan qəs. S.Orucov küç. Lökbatan Residence Y/K (çöl),49.727137,40.328603,406,Qaradağ rayonu,710
2969,Qaradağ r. Lökbatan qəs. Xocəsən yolu 57. Rahat Supermarket,49.78372,40.33774,406,Qaradağ rayonu,51281
2340,Qaradağ r. Lökbatan ŞTQ. Lökbatan yolu ev 22A Aqrovest T/M,49.74772322264758,40.30855259906141,406,Qaradağ rayonu,22053
2464,Qaradağ r. Lökbatan ŞTQ. S.Orucov küç. Elmar market,49.72687908290989,40.3266863689954,406,Qaradağ rayonu,50073
968,Qaradağ r. Müsfiqabad qəs. OBA market,49.6302228,40.4650524,406,Qaradağ rayonu,1522
1529,Qaradağ r. Müsfiqabad qəs. Ticarət cərgəsi. Bayram market,49.6229462,40.4673211,406,Qaradağ rayonu,11063
1753,Qaradağ r. Müşviqabad qəs. A məh. Tur market,49.620608,40.468122,406,Qaradağ rayonu,15013
642,Qaradağ r. Müşviqabad qəs. bina 5Q-nin həyəti Elgün market ,49.625933,40.465271,406,Qaradağ rayonu,1030
2970,Qaradağ r. Müşviqabad qəs. İkinci küç. 2C Rahat Supermarket ,49.629682,40.46396,406,Qaradağ rayonu,51282
1157,Qaradağ r. Müşviqabad qəs. Qaçqınlar şəhərciyi Nuray market  ,49.612771,40.470258,406,Qaradağ rayonu,1844
1513,Qaradağ r. Müşviqabad qəs. Qaçqınlar şəhərciyi Tur market (azərişıq smartkart),49.612553,40.472998,406,Qaradağ rayonu,11046
1489,Qaradağ r. Müşviqabad qəs. Ticarət cərgəsi Seymur market (çöl),49.621326,40.467872,406,Qaradağ rayonu,11021
701,Qaradağ r. Müşviqabad qəs. Ticarət cərgəsi Şok market ,49.624238,40.466949,406,Qaradağ rayonu,1101
2334,Qaradağ r. Müşviqabad qəs. Ticarət cərgəsi Tur market ,49.620262,40.468127,406,Qaradağ rayonu,22046
2325,Qaradağ r. Puta qəs. OBA Puta-2 market,49.660498,40.295877,406,Qaradağ rayonu,22037
587,Qaradağ r. Qobu Park Yaşayış Kompleksi Qardaşlar market,49.74864007640526,40.346891567481876,406,Qaradağ rayonu,937
104,Qaradağ r. Qobustan qəs. 2-ci massiv Elşən market,49.41663140601061,40.09801770795348,406,Qaradağ rayonu,112
1665,Qaradağ r. Qobustan qəs. H.Niftəliyev küç. Arzu market ,49.412124,40.076309,406,Qaradağ rayonu,14002
2070,Qaradağ r. Qobustan qəs. Salyan şos. Buta market (çöl kartomat),49.41122112748819,40.07704806181541,406,Qaradağ rayonu,19015
2069,Qaradağ r. Qobustan qəs. Salyan şos. Buta market (çöl kartomat),49.41122112748819,40.07704806181541,406,Qaradağ rayonu,19014
1312,Qaradağ r. Qobustan qəs. SOCAR Təlim Mərkəzinin yanı Nicat market ,49.41610381729148,40.058643579298476,406,Qaradağ rayonu,2243
1019,Qaradağ r. Qobustan ŞTQ. Bakı-Ələt yolu 58-ci km. Araz Supermarket,49.411675,40.072373,406,Qaradağ rayonu,1615
1715,Qaradağ r. Sahil qəs. E.Quliyev küç. 42B Primorsk market (london),49.576946,40.222656,406,Qaradağ rayonu,14052
3087,Qaradağ r. Sahil qəs. M.Seyidov küç. Araz Supermarket  ,49.571947787202056,40.225108359416836,406,Qaradağ rayonu,51400
3266,Qaradağ r. Sahil qəs. M.Seyidov küç. Sahil T/M Optimal market,49.57598703847612,40.2270367728642,406,Qaradağ rayonu,51580
3204,Qaradağ r. Sahil qəs. M.Seyidov küç. Sahil T/M Optimal market,49.57598703847612,40.2270367728642,406,Qaradağ rayonu,51517
1479,Qaradağ r. Sahil qəs. M.Seyidov küç. Sahil T/M Optimal market ,49.57598703847612,40.2270367728642,406,Qaradağ rayonu,11010
1468,Qaradağ r. Sahil qəs. Tural Palace-in qarşısı Rifah supermarket ,49.582196573267254,40.226136577596314,406,Qaradağ rayonu,10066
1978,Qaradağ r. Salyan şos. 14-cü km. Bakı Baş Gömrük İdarəsi,49.77103135910556,40.30373614485414,406,Qaradağ rayonu,17043
2320,Qaradağ r. Salyan şos. 14-cü km. Bakı Baş Gömrük İdarəsi,49.77103135910556,40.30373614485414,406,Qaradağ rayonu,22032
2018,"Qaradağ r. Salyan şos. 14-cü km. Gömrük terminalı (çöl kartomat)
",49.7720499,40.3039611,406,Qaradağ rayonu,18038
2278,Qaradağ r. Salyan şos. 25-ci km. Qaradağ market,49.58786583602056,40.236245355623495,406,Qaradağ rayonu,21109
2833,Qaradağ r. Salyan şos. 25-ci km. Qaradağ market,49.58786583602056,40.236245355623495,406,Qaradağ rayonu,51145
326,Qaradağ r. Salyan şos. 83 H.Əliyev adına Dərin Özüllər Zavodu (Əsas İnzibati bina),49.65072240546102,40.259920820477845,406,Qaradağ rayonu,525
1954,Qaradağ r. Salyan şos. 83 H.Əliyev adına Dərin Özüllər Zavodu (NBM-1),49.65072240546102,40.259920820477845,406,Qaradağ rayonu,17017
585,Qaradağ r. Salyan şos. 83 H.Əliyev adına Dərin Özüllər Zavodu (TQ-1),49.65072240546102,40.259920820477845,406,Qaradağ rayonu,935
1676,Qaradağ r. Ümid qəs. Yeni massiv 2 Cənub market,49.516302948431196,40.20287994348486,406,Qaradağ rayonu,14013
2283,Qaradağ r. Ümüd qəs. ev Ümüd 500 Ərzaq mağazası,49.508617,40.199136,406,Qaradağ rayonu,21114
2986,Sabunçu r. A.Məmmədəliyev küç. Araz Superstore,49.943248480820166,40.44522652850059,395,Sabunçu rayonu,51298
2987,Sabunçu r. A.Məmmədəliyev küç. Araz Superstore ,49.943248480820166,40.44522652850059,395,Sabunçu rayonu,51299
1563,Sabunçu r. Azərbaycan qadını küç. döngə 5 ev 3 Emin market,50.04287526853478,40.565224750550136,395,Sabunçu rayonu,12025
608,Sabunçu r. Bakıxanov qəs. Alıyev küç. ev 1A AL market,49.971194200837445,40.40684982095868,395,Sabunçu rayonu,958
721,Sabunçu r. Bakıxanov qəs. B.Bünyadov 27 B Fərid market,49.95247273445424,40.43154663458346,395,Sabunçu rayonu,1122
2482,Sabunçu r. Bakıxanov qəs. B.Bünyadov küç. 134 Grandmart,49.939343593555776,40.427332252397406,395,Sabunçu rayonu,50091
2194,Sabunçu r. Bakıxanov qəs. B.Bünyadov küç. 7A Zəhra market,49.94712821109774,40.430375969151335,395,Sabunçu rayonu,21023
902,Sabunçu r. Bakıxanov qəs. Ə.Kərim küç. 157A Grandmart Supermarket,49.9572807,40.4217131,395,Sabunçu rayonu,1416
1562,Sabunçu r. Bakıxanov qəs. Ə.Kərim küç. 219 Market 24/7,49.962323,40.423629,395,Sabunçu rayonu,12024
139,Sabunçu r. Bakıxanov qəs. Gənclər küç. 27C Rahat market,49.96869330984433,40.41079217992248,395,Sabunçu rayonu,217
3161,Sabunçu r. Bakıxanov qəs. Gənclər küç. 27C Rahat market,49.96869330984433,40.41079217992248,395,Sabunçu rayonu,51474
150,Sabunçu r. Bakıxanov qəs. Gənclər küç. 27C Rahat market,49.96869330984433,40.41079217992248,395,Sabunçu rayonu,229
1788,Sabunçu r. Bakıxanov qəs. Gənclik küç. 29 Aygün City T/M Bazarstore,49.96430307685606,40.41776776250529,395,Sabunçu rayonu,15049
2763,Sabunçu r. Bakıxanov qəs. Gənclik küç. 29 Aygün City T/M Bazarstore,49.96430307685606,40.41776776250529,395,Sabunçu rayonu,51074
1992,Sabunçu r. Bakıxanov qəs. Gənclik küç. OBA Bakıxanov-13 market (çöl kartomat),49.96919330255335,40.410058795672654,395,Sabunçu rayonu,18011
1898,Sabunçu r. Bakıxanov qəs. M.Əmirov küç. 26 AL market,49.96431659861634,40.411618275745816,395,Sabunçu rayonu,16047
2766,Sabunçu r. Bakıxanov qəs M.Fətəliyev 197 Megastore,49.96593528740135,40.41842770094725,395,Sabunçu rayonu,51077
766,Sabunçu r. Bakıxanov qəs. M.Fətəliyev 72 Araz market (london),49.96852488178207,40.41467561898054,395,Sabunçu rayonu,1167
2007,Sabunçu r. Bakıxanov qəs. M.Fətəliyev küç. 55 Dəbli Libas (çöl kartomat),49.967498,40.417015,395,Sabunçu rayonu,18027
2771,Sabunçu r. Bakıxanov qəs. M.Fətəliyev pr. 53 Araz Supermarket,49.968220412938955,40.41624545936384,395,Sabunçu rayonu,51082
1668,Sabunçu r. Bakıxanov qəs. M.Fətəliyev pr. 53 Araz Supermarket,49.968220412938955,40.41624545936384,395,Sabunçu rayonu,14005
2322,Sabunçu r. Bakıxanov qəs. M.Gəncəvi küç. 19 Haldun Araz market ,49.955792,40.424691,395,Sabunçu rayonu,22034
1175,Sabunçu r. Bakıxanov qəs. Neftçilər küç. 83 Bəhram market,49.97172063621006,40.41958801261436,395,Sabunçu rayonu,1862
1981,Sabunçu r. Bakıxanov qəs. Neftçilər küç. 83 Bəhram market,49.97172063621006,40.41958801261436,395,Sabunçu rayonu,17046
2419,Sabunçu r. Bakıxanov qəs. Neftçilər küç. və Sülh küç. kəs. A Plus market,49.9700343,40.421613,395,Sabunçu rayonu,50027
397,Sabunçu r. Bakıxanov qəs. N. İsmayılov küç. 59 Araz minimarket,49.9687404693067,40.42374536805196,395,Sabunçu rayonu,597
511,Sabunçu r. Bakıxanov qəs. N.İsmayılov küç. Möcüzə market (çöl),49.9570911,40.4307909,395,Sabunçu rayonu,716
496,Sabunçu r. Bakıxanov qəs. N.İsmayılov küç. Möcüzə market (çöl),49.9570911,40.4307909,395,Sabunçu rayonu,700
498,Sabunçu r. Bakıxanov qəs. N.İsmayılov küç. Möcüzə market (çöl),49.9570911,40.4307909,395,Sabunçu rayonu,702
520,Sabunçu r. Bakıxanov qəs. N.İsmayılov küç. Möcüzə market (çöl),49.9570911,40.4307909,395,Sabunçu rayonu,728
1567,Sabunçu r. Bakıxanov qəs. N.İsmayılov küç. Möcüzə market (çöl),49.9570911,40.4307909,395,Sabunçu rayonu,12030
1642,Sabunçu r. Bakıxanov qəs. N.İsmayılov küç. Möcüzə market (çöl),49.9570911,40.4307909,395,Sabunçu rayonu,13042
877,Sabunçu r. Bakıxanov qəs. N.İsmayılov küç. Portal market ,49.962199906182924,40.42861053106676,395,Sabunçu rayonu,1301
461,Sabunçu r. Bakıxanov qəs. O.Əfəndiyev küç. ev 3 İL mart,49.9540183,40.423531,395,Sabunçu rayonu,662
352,Sabunçu r. Bakıxanov qəs. R.Axundov küç. 43-44 Araz Life market,49.963646612576134,40.416085088649865,395,Sabunçu rayonu,551
2772,Sabunçu r. Bakıxanov qəs. R.Qəmbərov küç. 2566-cı məh. Bravo Superstore,49.95412461749185,40.41248401224092,395,Sabunçu rayonu,51083
332,Sabunçu r. Bakıxanov qəs. R.Qəmbərov küç. 2566-cı məh. Bravo Superstore,49.95412461749185,40.41248401224092,395,Sabunçu rayonu,531
1648,Sabunçu r. Bakıxanov qəs. R.Qəmbərov küç. Gül market (çöl),49.95933719347418,40.413339806012075,395,Sabunçu rayonu,13048
2764,Sabunçu r. Bakıxanov qəs. S.Cabbarov küç. 2B Bravo Express,49.96689443934306,40.41739414332514,395,Sabunçu rayonu,51075
2407,Sabunçu r. Bakıxanov qəs. S.Mehmandarov küç. 28 Bazarstore ,49.9594392816511,40.42443455097788,395,Sabunçu rayonu,50015
2926,Sabunçu r. Bakıxanov qəs. S.Qocayev küç. ev 23 Bizim market,49.96612,40.415382,395,Sabunçu rayonu,51238
2774,Sabunçu r. Bakıxanov qəs. S.Qocayev küç. ev. 35 Araz Supermarket,49.965272338734614,40.41576174767511,395,Sabunçu rayonu,51085
73,Sabunçu r. Bakıxanov qəs. Sülh küç. 197 4 saylı Asan Xidmət Mərkəzi,49.969073,40.421194,395,Sabunçu rayonu,76
1660,Sabunçu r. Bakıxanov qəs. Sülh küç. 2V Araz Mehrac market (çöl) ,49.959107,40.416213,395,Sabunçu rayonu,13061
2079,Sabunçu r. Bakıxanov qəs. Sülh küç. Aptek (çöl kartomat),49.96292563277849,40.41840929146076,395,Sabunçu rayonu,19024
173,Sabunçu r. Bakıxanov qəs. Y.Əliyev küç. 26C Stimul Hospital,49.95650488925432,40.43371207472784,395,Sabunçu rayonu,258
1667,Sabunçu r. Bakıxanov qəs. Y.Əliyev küç. 26S Səhram market,49.95986994290399,40.436980134529776,395,Sabunçu rayonu,14004
2382,Sabunçu r. Bakıxanov qəs. Y.Əliyev küç. 26S Səhram market ,49.95986994290399,40.436980134529776,395,Sabunçu rayonu,22095
1547,Sabunçu r. Bakıxanov qəs. Y.Əliyev küç. 26S Səhram market (divar arası),49.95986994290399,40.436980134529776,395,Sabunçu rayonu,12009
1740,Sabunçu r. Bakıxanov qəs. Y.Əliyev küç. 70 Firuzə market ,49.948001743661074,40.41720212467842,395,Sabunçu rayonu,14078
783,Sabunçu r. Bakıxanov qəs. Y.Əliyev küç. Bakıxanov Mall Bravo Supermarket,49.954408,40.431819,395,Sabunçu rayonu,1203
2026,Sabunçu r. Bakıxanov qəs. Y.Əliyev küç. Cehizlik mağaza (çöl kartomat),49.960762619243425,40.422647161803226,395,Sabunçu rayonu,18046
374,Sabunçu r. Bakıxanov ŞTQ. Hacınski küç. ev.1 Akay market,49.967506,40.4229327,395,Sabunçu rayonu,574
1708,Sabunçu r. Balaxanı qəs. 2-ci mədən Market,49.93147339352268,40.45054134481002,395,Sabunçu rayonu,14045
2292,Sabunçu r. Balaxanı qəs. H.Əliyev küç. Nihad market,49.91148849230694,40.479839525411855,395,Sabunçu rayonu,22003
657,Sabunçu r. Balaxanı qəs. P.H.Hüseynov küç. 6 Şükür Market,49.921235,40.473757,395,Sabunçu rayonu,1045
1663,Sabunçu r. Balaxanı qəs. Sabunçu 2 U.B.Pirməmməd küç. Murad market,49.91939,40.473302,395,Sabunçu rayonu,14000
874,Sabunçu r. Balaxanı qəs. Səfəvilər küç. ev 2. Şirin market (london) ,49.921141,40.458796,395,Sabunçu rayonu,1298
366,Sabunçu r. Balaxanı qəs. Şəfkət küç. ev 42 Yol market,49.92925965707586,40.46425057083503,395,Sabunçu rayonu,566
1249,Sabunçu r. Balaxanı qəs. S.Mansurov küç. 43 Dad market,49.925232939788124,40.47100140005265,395,Sabunçu rayonu,2027
140,Sabunçu r. Balaxanı qəs. S.Mənsurov küç. Bəhrəm market,49.92042885365939,40.46784116013354,395,Sabunçu rayonu,218
1150,Sabunçu r. Bilgəh qəs. Azərbaycan qadını küç. Market,50.0436598609857,40.565593511439225,395,Sabunçu rayonu,1837
990,Sabunçu r. Bilgəh qəs. Azərbaycan qadını küç. Təzə Bazar market,50.041081,40.564363,395,Sabunçu rayonu,1546
1352,Sabunçu r. Bilgəh qəs. H.Əliyev küç. AL market,50.0250207,40.5559298,395,Sabunçu rayonu,2284
75,Sabunçu r. Bilgəh qəs. Zaqulba şos. 272 Bilgah Estates Villa Resort,50.0619194,40.5876762,395,Sabunçu rayonu,79
1309,Sabunçu r. Ə.Əliyev küç. 210 Səhram market,49.934518373602565,40.43396770978214,395,Sabunçu rayonu,2240
1647,Sabunçu r. Gənclik pr. və R.Qəmbərov küç. kəsişməsi. Ucuzluq Univermaq (çöl),49.967718,40.412233,395,Sabunçu rayonu,13047
1313,Sabunçu r. Kürdaxanı qəs. Yeni Yaşayış massivi ev 0 m. 0 Zimmi market,49.8998129989387,40.54864914293805,395,Sabunçu rayonu,2244
247,Sabunçu r. Kürdəxanı qəs. Kürdəxanı Yeni Y/K Qarabağ market,49.94709228966021,40.52083538613722,395,Sabunçu rayonu,341
1133,Sabunçu r. Kürdəxanı qəs. M.Adil küç. AL market,49.919086,40.551941,395,Sabunçu rayonu,1820
1215,Sabunçu r. Kürdəxanı qəs. M.Adil küç. İL mart,49.91114449304273,40.547516130605175,395,Sabunçu rayonu,1902
871,Sabunçu r. Kürdəxanı ŞTQ. Araz minimarket,49.91157346189793,40.54751142284635,395,Sabunçu rayonu,1295
678,Sabunçu r. Maştağa-Buzovna yolu. Xanlar küç.39 TE market,50.021124,40.524221,395,Sabunçu rayonu,1066
843,Sabunçu r. Maştağa qəs. A.Heybətov küç. Grandmart,50.0044722,40.5312576,395,Sabunçu rayonu,1266
1737,Sabunçu r. Maştağa qəs. Gülçüluk sovxozu Market,49.99436,40.501757,395,Sabunçu rayonu,14074
2988,Sabunçu r. Maştağa qəs. H.Heybətov küç. 2 Real market,49.9967639,40.5261189,395,Sabunçu rayonu,51300
2229,Sabunçu r. Maştağa qəs. H.Heybətov küç. Baku Store,49.9978186,40.5283983,395,Sabunçu rayonu,21058
2020,Sabunçu r. Maştağa qəs. M.Hüseyn küç. 10 Maştağa Enerji Təchizatı və Satış Sahəsi (çöl kartomat),50.00580870084023,40.53182865368887,395,Sabunçu rayonu,18040
1095,Sabunçu r. Maştağa qəs. M.Şəfai küç. 43 24 saat market  ,50.0047412,40.5323254,395,Sabunçu rayonu,1693
1530,Sabunçu r. Maştağa qəs. Musalan küç. 38 Onur market,49.97942077538039,40.519911580182644,395,Sabunçu rayonu,11064
737,Sabunçu r. Maştağa qəs. Nizami küç. 18 Lyuks market ,49.99096443946124,40.53261276033019,395,Sabunçu rayonu,1138
1755,Sabunçu r. Maştağa qəs. Nizami küç. 30 Market,49.99121180339638,40.53247819084572,395,Sabunçu rayonu,15015
91,Sabunçu r. Maştağa qəs. S.İ.Ağa küç. Ocaq market,50.00435028358674,40.5337920353235,395,Sabunçu rayonu,96
328,Sabunçu r. Maştağa qəs. S.İ.Ağa küç. Savalan market ,50.004253,40.533859,395,Sabunçu rayonu,527
327,Sabunçu r. Maştağa qəs. Subtropik sovxoz 2-ci sahə Fuad market ,49.988193788451916,40.501155025097724,395,Sabunçu rayonu,526
1623,Sabunçu r. Maştağa qəs. Xanlar küç. 55 24 saat market,50.01111557705628,40.529201980124256,395,Sabunçu rayonu,13022
2984,Sabunçu r. Nardaran qəs. Bakı dairəvi yolu. Bravo Center,49.985224460857026,40.58738259017965,395,Sabunçu rayonu,51296
816,Sabunçu r. Nardaran qəs. Maştağa yolu Market ,49.9927181,40.5486292,395,Sabunçu rayonu,1237
1203,Sabunçu r. Nardaran qəs. Sea Breeze Resort (london),49.98526,40.5904076,395,Sabunçu rayonu,1890
2985,Sabunçu r. Nardaran ŞTQ. Ləhiş Bağları. ev.9Z. Araz Supermarket,50.022676550746006,40.55501529708623,395,Sabunçu rayonu,51297
3232,Sabunçu r. N.İsmayılov küç. 295A Araz minimarket ,49.972021,40.419091,395,Sabunçu rayonu,51546
3043,Sabunçu r. Pirşağı-Bilgəh şos. Ləhiş bağları. Rahat market,49.923406,40.561104,395,Sabunçu rayonu,51356
1962,Sabunçu r. Pirşağı qəs. A.Əlizadə küç. Hacı market,49.885154078286554,40.55681611274265,395,Sabunçu rayonu,17025
1283,Sabunçu r. Pirşağı qəs. E.Malikov küç. ev 29 Xəzri market,49.88775615317328,40.5580325618326,395,Sabunçu rayonu,2213
1799,Sabunçu r. Pirşağı qəs. H.Əliyev küç. AL market,49.8840116546565,40.558393034830814,395,Sabunçu rayonu,15060
1011,Sabunçu r. Pirşağı qəs. H.Əliyev küç. Pirşağı market,49.88603552449023,40.55673606383843,395,Sabunçu rayonu,1606
1955,Sabunçu r. Pirsağı qəs. Mehdiabad-Pirşağı şossesi 2 nömrəli sovxoz Xəzri market,49.870964913828864,40.528563283316394,395,Sabunçu rayonu,17018
68,Sabunçu r. Pirşağı qəs. Mehdiabad-Pirşağı şos. Yeni yaşayış massivi Market ,49.8776472136547,40.54034187324459,395,Sabunçu rayonu,70
2245,Sabunçu r. Ramana qəs. 2-ci sahə Qardaşlar Araz market ,50.017801,40.47513,395,Sabunçu rayonu,21076
193,Sabunçu r. Ramana qəs. E.Mehdiyev 1 Rahat supermarket,49.974431031935374,40.50243599127679,395,Sabunçu rayonu,283
2390,Sabunçu r. Ramana qəs. E.Məhərrəmov küç. OBA market,49.98312548730935,40.4896596139428,395,Sabunçu rayonu,22103
1267,Sabunçu r. Ramana qəs. Qala-Ramana yolu Sahə 2 AL market,49.98890131464682,40.45299381082792,395,Sabunçu rayonu,2046
1958,Sabunçu r. Ramana qəs. SNQ market,49.96480080113918,40.44415906018257,395,Sabunçu rayonu,17021
2275,Sabunçu r. Ramana qəs. Südçüluk sovxozu AL market ,49.9780233635034,40.48583603005451,395,Sabunçu rayonu,21106
1679,Sabunçu r. Ramana qəs. Südçülük sovxozu. Araz minimarket ,49.987909,40.47768,395,Sabunçu rayonu,14016
2276,Sabunçu r. Ramana qəs. Südçülük sovxozu E. Suleymanlı küç. 1A AL market,49.98341753126037,40.47903396761786,395,Sabunçu rayonu,21107
1661,Sabunçu r. Ramana qəs. Südçülük sovxozu Pətək supermarket (çöl),49.9864123,40.4806693,395,Sabunçu rayonu,13062
767,Sabunçu r. Ramana qəs. Südçülük sovxozu. Sosial binalar. Grandmart Yurdum,49.995135,40.481117,395,Sabunçu rayonu,1168
1373,Sabunçu r. Ramana qəs. Şuşa şəhərciyi Pətək market  ,50.014833033143006,40.4687582405966,395,Sabunçu rayonu,2306
1519,Sabunçu r. Ramana qəs. V.Vəliyev küç. 40 Ramana market,49.9832235,40.4573072,395,Sabunçu rayonu,11052
1139,Sabunçu r. Ramana qəs. Yeni Ramana qəs. 10. A Plus market (london),49.98015,40.441013,395,Sabunçu rayonu,1826
1384,Sabunçu r. Ramana südçülük savxozu Zəfər 44 supermarket,50.014885,40.468975,395,Sabunçu rayonu,4108
2581,Sabunçu r. Sabunçu Dəmiryol stansiyası Bravo Express,49.946221815578,40.44611523358374,395,Sabunçu rayonu,50190
2112,Sabunçu r. Sabunçu piyada keçidi. Döngə 5. Ucuz market (çöl kartomat),49.933955905977676,40.441947559314556,395,Sabunçu rayonu,19058
38,Sabunçu r. Sabunçu qəs. Ə.Məmmədəliyev küç. ev 12A AL market ,49.94379662160765,40.44453821387379,395,Sabunçu rayonu,40
771,Sabunçu r. Sabunçu qəs. M.Aydınbəyov küç. 13 Seymur market ,49.9577508352951,40.4404090594015,395,Sabunçu rayonu,1172
2198,Sabunçu r. Sabunçu qəs. Natəvan küç. 33 155 N-li məktəbin qarşısı Göyçə market ,49.95449042957216,40.44697049374929,395,Sabunçu rayonu,21027
2989,Sabunçu r. Sabunçu qəs. Seyid Hüseyn küç. 1 Bravo Express,49.94280364552333,40.44298134271847,395,Sabunçu rayonu,51301
611,Sabunçu r. Sabunçu qəs. Şəhər şos. döngə 5 ev 2 Market,49.931551,40.445103,395,Sabunçu rayonu,962
3231,Sabunçu r. Sabunçu ŞTQ. Y.Əliyev k. ev.12. m.F  Rahat Supermarket,49.958629,40.436344,395,Sabunçu rayonu,51545
2990,Sabunçu r. Savalan qəs. Maştağa-Zabrat yolu Araz Supermarket (Savalan filialı),49.97553524050998,40.50668060271038,395,Sabunçu rayonu,51302
2331,Sabunçu r. Savalan yaşayış massivi Oba Market,49.968991,40.516512,395,Sabunçu rayonu,22043
2489,Sabunçu r. Şəhər pr. 18D Bolmart,49.934967815372325,40.44698089753591,395,Sabunçu rayonu,50098
2454,Sabunçu r. Şəhər pr. 18D Bolmart,49.934967815372325,40.44698089753591,395,Sabunçu rayonu,50063
1499,Sabunçu r. Sovxoz Ramana qəs. Zeytun Emalı müəssisəsi Bolluq market,49.9818094,40.4953273,395,Sabunçu rayonu,11032
1522,Sabunçu r. Yeni Ramana qəs. Şuşa şəhərciyi Orxan market ,50.01313789763462,40.48172267447956,395,Sabunçu rayonu,11055
2374,Sabunçu r. Zabrat 1 N.Nərimanov küç.2 AL market,49.9450243,40.4753632,395,Sabunçu rayonu,22087
2317,Sabunçu r. Zabrat 1 qəs. Kərpic zavod yolu M.V.Vidadi küç. AL market,49.92915838703216,40.483727666813905,395,Sabunçu rayonu,22029
2769,Sabunçu r. Zabrat 1 qəs. Neftçilər küç. 1 Araz Supermarket,49.93834041455353,40.47685771122242,395,Sabunçu rayonu,51080
2310,Sabunçu r. Zabrat 1 qəs. Neftçilər küç. Yenilik market ,49.93881089558727,40.47674974056605,395,Sabunçu rayonu,22022
562,Sabunçu r. Zabrat 1 qəs. Oktyabr küç. 41 Sənan market ,49.9522812,40.4756858,395,Sabunçu rayonu,911
1293,Sabunçu r. Zabrat 2 qəs. Seyid market,49.956514206674385,40.48863010158713,395,Sabunçu rayonu,2224
1693,Sabunçu r. Zabrat 2 qəs. Seyid market  ,49.956514206674385,40.48863010158713,395,Sabunçu rayonu,14030
732,Sabunçu r. Zabrat 2 qəs. Tramvay küç. AL market,49.96004023907606,40.47884985097708,395,Sabunçu rayonu,1133
1240,Sabunçu r. Zabrat qəs. Kərpic zavod yolu. Yeni məhəllə. Ülvi market ,49.940562,40.483301,395,Sabunçu rayonu,2018
2197,Sabunçu r. Zabrat qəs. Maştağa-Zabrat yolu. Kanal market,49.98271758711347,40.51546871137389,395,Sabunçu rayonu,21026
2431,Sabunçu r. Zabrat qəs. Montin küç. 21 Grandmart,49.95442564140623,40.49143281259927,395,Sabunçu rayonu,50039
2377,Sabunçu r. Zabrat qəs. R.Axundov küç Araz minimarket,49.94441033989467,40.472817059146784,395,Sabunçu rayonu,22090
2349,Sabunçu r. Zabrat qəs. R.Göyüşov küç. ev 5 AL market,49.94378827608467,40.49330838526001,395,Sabunçu rayonu,22062
185,Sabunçu r. Zabrat qəs. Sabuncu-Zabrat yolunun sağ tərəfi Rahat market,49.94476885816668,40.465869774170955,395,Sabunçu rayonu,274
3172,Sabunçu r. Zabrat qəs. Sabunçu-Zabrat yolunun sağ tərəfi Rahat market,49.94476885816668,40.465869774170955,395,Sabunçu rayonu,51485
192,Sabunçu r. Zabrat qəs. Zabrat dairəsi Bolmart,49.953046,40.491755,395,Sabunçu rayonu,281
1029,Sabunçu r. Zabrat qəs. Zabrat dairəsi Bolmart ,49.95299103950303,40.49173686296529,395,Sabunçu rayonu,1625
567,Suraxanı r. Alcanov küç. 17 Araz Supermarket (Qaraçuxur 1 filialı),49.978199,40.401526,412,Suraxanı rayonu,916
2181,Suraxanı r. Bülbülə qəs. 256 Mədən 3. AL market,49.997213,40.426675,412,Suraxanı rayonu,21010
236,Suraxanı r. Bülbülə qəs. L.Səlimov küç. 17. AL market,49.977636,40.433241,412,Suraxanı rayonu,329
2432,Suraxanı r. Bülbülə qəs. S.Bəhlulzadə küç. 85 Bizim market,49.983856,40.433512,412,Suraxanı rayonu,50040
2387,Suraxanı r. Bülbülə qəs. S.Bəlulzadə küç. 71 Bülbülə market,49.97842203864176,40.43522571713817,412,Suraxanı rayonu,22100
267,Suraxanı r. Bülbülə qəs. S.Əliyev küç. 199F. Nərmin store,50.00142,40.444864,412,Suraxanı rayonu,381
2088,Suraxanı r. Bülbülə qəs. T.Bayram küç. Atilla market (çöl),49.987145,40.430334,412,Suraxanı rayonu,19033
37,Suraxanı r. Dədə Qorqud qəs. Ballı market,50.024614,40.388973,412,Suraxanı rayonu,39
998,Suraxanı r. D yaşayış massivi 24-cü binanın yanı. MM market,49.97784146331813,40.37054848958392,412,Suraxanı rayonu,1554
2207,Suraxanı r. Ə.Mehbalıyev küç. AL market,49.97312109275623,40.40278498085624,412,Suraxanı rayonu,21036
1351,Suraxanı r. Əmircan qəs. 114-nömrəli məktəbin yanı. AL market,49.996133,40.41769,412,Suraxanı rayonu,2283
1022,Suraxanı r. Əmircan qəs. A.Rzayev küç. 70 Güllücə market,50.007058,40.417746,412,Suraxanı rayonu,1618
