city_id,id,slug,is_nfc,cash_in,type,working_weekends,is_digital,lat,lng,work_hours_week,work_hours_saturday,work_hours_sunday,address,name,function
26,1010,ot-xirdalan-arazmarket4,0,0,A,0,0,40.45662,49.74158,,,,"Abşeron r., Xırdalan ş. M. Hüseynzadə küç,1-ci mərtəbə",ARAZ MARKET Xırdalan 4,payment_terminal
1,1011,ot-bine-arazmarket1,0,0,A,0,0,40.45036,50.08906,,,,"Bakı ş.,Əzizbəyov rayonu Binə qəsəbəsi Ə.İsazadə kucəsi 5",ARAZ MARKET BİNƏ 1,payment_terminal
1,1012,ot-bineqedi-arazmarket-bileceri,0,0,A,0,0,40.43625,49.80342,,,,"Bakı şəhəri Binəqədi r. Biləcəri qəs, Mehdi Hüseynzadə 17",ARAZ MARKET BİLƏCƏRİ,payment_terminal
1,1013,ot-mashtaga-arazmarket-savalan,0,0,A,0,0,40.50661,49.97543,,,,"Bakı ş.,Sabuncu r. Maştağa qəs., Zabrat -Maştağa şössesi",ARAZ MARKET (SAVALAN),payment_terminal
1,1014,ot-xezer-arazmarket-buzovna,0,0,A,0,0,40.40128,49.83154,,,,Xəzər rayonu buzovna qəsəbəsi Heydər Eyvazov kucəsi 47,Araz Market (BUZOVNA),payment_terminal
1,1015,ot-yasamal-arazmarket-bdu,0,0,A,0,0,40.37455,49.81163,,,,"Bakı şəhəri, Yasamal Rayonu, Firuddin Ağayev küçəsi 9 ünvani",ARAZ MARKET (BDU),payment_terminal
2,1016,ot-saray-arazmarket,0,0,A,0,0,40.52429,49.68744,,,,"Abşeron rayonu, Saray qəsəbəsi",ARAZ MARKET (SARAY),payment_terminal
2,1017,ot-absheron-arazmarket-ceyranbatan,0,0,A,0,0,40.54368,49.66297,,,,"Abşeron rayonu, Ceyranbatan qəsəbəsi, Bakı-Sumqayıt şossesi",ARAZ MARKET (CEYRANBATAN),payment_terminal
1,1018,ot-hovsan-arazmarket,0,0,A,0,0,40.36069,50.08003,,,,"Bakı şəhəri, Suraxanı rayonu,Hövsan qəsəbəsi,İ.Əhlimanov küçəsi 225",ARAZ MARKET (HÖVSAN),payment_terminal
45,1019,ot-danyeri-avm,0,0,A,0,0,39.21264,45.42209,,,,Naxçıvan şəhəri Ə.Əliyev kç. 46,DANYERİ AVM,payment_terminal
21,1021,ot-xan-market-goranboy-tapqaraqoyunlu-kendi,0,0,A,0,0,40.43153,46.76967,,,,"Goranboy ray, Tapqaraqoyunlu kəndi",Xan Market Goranboy,payment_terminal
1,1022,ot-favorit-market-buzovna,0,0,A,0,0,40.52716,50.09811,,,,"Bakı. Xəzər rayonu, Buzovna ŞTQ. Rasim İmanov küç 22a",Favorit market,payment_terminal
55,1023,ot-araz-market-sumqayit,0,0,A,0,0,40.57021,49.68913,,,,"Sumqayit şəhəri, 9 mkr, Üzeyir Hacibəyov küçəsi 25C",Araz Market Sumqayit,payment_terminal
2,1024,ot-araz-market-masazir-2,0,0,A,0,0,40.47901,49.75255,,,,"Abşeron r., Masazır ş., Əliağa Vahid kücəsi",Araz Market Masazir 2,payment_terminal
1,1025,araz-market-olimpik,0,0,A,0,0,40.40128,49.83154,,,,Nəsimi rayonu Mərdanov qardaşlari 137,Araz market Olimpik,payment_terminal
1,1026,ot-araz-market-sahil,0,0,A,0,0,40.22518,49.57233,,,,"Bakı ş., Qaradağ r., Sahil qəs., Məhərrəm Seyidov küç15",Araz Market Sahil,payment_terminal
1,1028,ot-araz-market-sabuncu,0,0,A,0,0,40.44604,49.91651,,,,"Sabunçu qəs., Ə.Məmmədəliyev küç. 18A (Sabunçu xəstəxanasının yaxınlığı)",Araz Market Sabuncu,payment_terminal
29,1029,ot-araz-market-imishli,0,0,A,0,0,39.86757,48.06013,,,,İmişli r. Qabil İsmayılzadə küç.,İmişli Araz Market,payment_terminal
12,1030,ot-araz-market-berde,0,0,A,0,0,40.39921,47.12290,,,,"Bərde ş., Heyder Eliyev pr.",Araz Market Bərdə,payment_terminal
1,1031,ot-araz-nerimanov-2,0,0,A,0,0,40.39679,47.87904,,,,"Nərimanov rayonu,Ağa nemətulla, ev 70a",Araz Nerimanov 2,payment_terminal
25,1032,ot-zaur-market,0,0,A,0,0,41.76446,48.67856,,,,"Xaçmaz rayonu, Nabran qəsəbəsi",Zaur market,payment_terminal
1,1033,ot-araz-market-sherifzade,0,0,A,0,0,40.38211,49.80426,,,,"Bakı şəhəri, Şərfizadə küçəsi ünvanı",Araz market Şərifzadə,payment_terminal
1,1034,ot-mida,0,0,A,0,0,40.38189,50.06812,,,,Hovsan yasayis kompleksi,MİDA,payment_terminal
1,1035,ot-oba-market,0,0,A,0,0,40.05325,47.45539,,,,"Ağcabədi rayonu, Qarabağ küçəsi 55",Oba market,payment_terminal
1,1037,ot-sulumart-market,0,0,A,0,0,40.43012,49.77281,,,,"Binəqədi rayonu, Sulutəpə qəsəbəsi",Sulumart market,payment_terminal
1,1038,ot-zeytun-market,0,0,A,0,0,40.38606,49.84808,,,,"Bakı ş., Nəsimi r., Ceyhun Hacıbəyli 37A",Zeytun Market,payment_terminal
1,1039,ot-azercell-plaza,0,0,A,0,0,40.40007,49.80954,,,,"Bakı ş., Yasamal r., Tbilisi pr. 149",Azercell Plaza,payment_terminal
1,1040,ot-favorit-xezer-market,0,0,A,0,0,40.38110,49.96518,,,,Bakı şəhəri Gəncə prospekti 2942 saylı məhəllə korpus 3,Favorit Xəzər,payment_terminal
1,1041,ot-bolmart-market-9-mkr,0,0,A,0,0,40.42128,49.81493,,,,Bakı ş. Binəqədi r. M.Cəlal küç 314,Bolmart Super market  9-cu mkr.,payment_terminal
1,1042,ot-favorit-market-neapol,0,0,A,0,0,40.38365,49.96660,,,,Bakı şəhəri General Şıxlınski küçəsi 55,Favorit Neapol,payment_terminal
1,1043,ot-araz-market-nerimanov3,0,0,A,0,0,40.40210,49.87407,,,,"Bakı şəhəri, Nərimanov Rayonu, Nazim Hacıyev küçəsi ilə Faiq Yusifov küçələrinin kəsişməsi, 1950 ci məhəllə",Araz Nerimanov-3,payment_terminal
55,1044,ot-qayali-market,0,0,A,0,0,40.61906,49.56253,,,,"Sumqayıt ş, H.Z.Tağıyev qəs.",Sumqayıt Qayalı Market,payment_terminal
55,1045,ot-qayali-market-sumqayit,0,0,A,0,0,40.56999,49.67535,,,,"Sumqayıt ş., 11mkr.Ş.Bədəlbəyli küç.",SUMQAYIT QAYALI MARKET-2,payment_terminal
1,1046,araz-market-6mkr-2express,0,0,A,0,0,40.42574,49.82926,,,,"Bakı şəhəri,Binəqədi rayonu,Svetlana Məmmədova küçəsi 209F","Araz 6 mkr, 2 express",payment_terminal
1,1047,ot-araz-market-xirdalan-aaf,0,0,A,0,0,40.45726,49.72300,,,,"Xırdalan şəh., AAAF Park yaşayış kompleksi",Araz Xirdalan-3,payment_terminal
60,1048,ot-shemkir-zumrud-market-deller,0,0,A,0,0,40.87790,46.02825,,,,Şəmkir r. Dəlilər kəndi,Şəmkir Zümrüd Market 2,payment_terminal
1,1049,ot-araz-market-neftciler,0,0,A,0,0,40.41339,49.94951,,,,Nizami rayonu Şərifli kucəsi 25,Araz Neftçiler,payment_terminal
1,1050,ot-araz-market-capayev,0,0,A,0,0,40.38894,49.85726,,,,"Bakı ş., Nərimanov r-nu, Qarabağ küçəsi    ",Araz Təbriz capayev,payment_terminal
1,1051,ot-araz-market-guneshli,0,0,A,0,0,40.36900,49.97575,,,,"Bakı ş., Suraxanı r-nu, Yeni Günəşli qəs., AB yaşayış sahəsi 127                                                    ",Araz Gunəşli-5,payment_terminal
1,1053,ot-araz-market-8km,0,0,A,0,0,40.40212,49.95533,,,,"Bakı şəhəri Nizami rayonu Bəhruz Nuriyev ev. 32, 2-ci blok 1 ci Mərtəbə",Araz 8-km,payment_terminal
55,1055,ot-market-tagiyev-qes,0,0,A,0,0,40.62240,49.55488,,,,Sumqayıt ş. H.Z.Tağıyev qəs.  F.Qeyibov küç. 14,"Market, Tağıyev qəsəbəsi",payment_terminal
1,1056,ot-nursel-market,0,0,A,0,0,40.41622,49.84114,,,, Binəqədi r. Ə.Naxçıvani küç 18/A,Nursel market,payment_terminal
1,1057,ot-tayga-market-dernegul,0,0,A,0,0,40.41603,49.84957,,,,Binəqədi r. Dərnəgül qəs. ev 19 aşırım,Tayga market,payment_terminal
1,1058,ot-tayga-market-binegedi,0,0,A,0,0,40.43179,49.85184,,,,Binəqədi r. Binəqədi şossesi 308 c,Tayga market,payment_terminal
1,1059,ot-stimul-market,0,0,A,0,0,40.43384,49.95631,,,,Sabunçu r. Bakıxanov q. Yavər Əliyev küç. 26,Stimul Hospital,payment_terminal
1,1060,ot-mini-market,0,0,A,0,0,40.36823,49.96003,,,,Bakı ş. Gəncə pr. 20 A,Mini market,payment_terminal
1,1061,ot-myshops,0,0,A,0,0,40.37850,49.84793,,,,Azadlıq pr.18,Myshops,payment_terminal
1,1062,ot-meryem-plaza,0,0,A,0,0,40.38597,49.83333,,,,"Bakı şəhəri, Bəsti Bağırova 12",MERYEM PLAZA,payment_terminal
2,1063,ot-bolmart-mehdiabad,0,0,A,0,0,40.50096,49.85618,,,,Bakı ş. Abşeron r. Mehdiabat qəs.,Bolmart Mehdiabad,payment_terminal
1,1064,ot-bolmart-semed-vurgun75,0,0,A,0,0,40.38371,49.83799,,,,BAKI SH. NESIMI RAY. S.VURGUN KUCH.75,BOLMART S.VURGUN KUCH.,payment_terminal
1,1065,ot-bolmart-market-salamzade,0,0,A,0,0,40.39866,49.81619,,,,BAKI SH. YASAMAL RAY. A.SALAMZADE KUCH.1058,BOLMART Yasamal,payment_terminal
1,1066,ot-bolmart-market-zabrat,0,0,A,0,0,40.49166,49.95307,,,,"Bakı ş, Zabrat qəs, Montin küç 21",Bolmart Zabrat,payment_terminal
1,1067,ot-grandmart-zabrat,0,0,A,0,0,40.49136,49.95456,,,,Bakı ş. Zabrat qəs. Zabrat dairəsi,GrandMart Zabrat,payment_terminal
1,1068,ot-avromart-market,0,0,A,0,0,40.37716,49.85501,,,,Bakı şəh. Nəsimi ray. Nizami küç. 129e,AvroMart,payment_terminal
1,1069,ot-mashataga-market,0,0,A,0,0,40.53251,50.00469,,,,"Bakı şəhəri, Sabunçu rayonu Maştaga qəsəbəsi",MASTAGA 24 SAAT MARKET,payment_terminal
1,1070,ot-grandmart-yasamal,0,0,A,0,0,40.38358,49.81011,,,,Bakı şəh. Yasamal ray. 589-cu məhəllə H. Məcidov küç.,Grandmart market,payment_terminal
1,1071,ot-grandmart-bakixanov,0,0,A,0,0,40.42752,49.93948,,,,Sabunçu ray. B.Bünyadov küç. 134,Grandmart Bakıxanov,payment_terminal
55,1072,ot-qayali-market-sumqayit-10mkr,0,0,A,0,0,40.56854,49.69181,,,,Sumqayıt Şəh.10cu mk.Babək küç.,Qayali market Sumqayit,payment_terminal
55,1073,ot-grandmart-sumqayit,0,0,A,0,0,40.57922,49.69366,,,,SUMQAYIT S.VURGUN küç. 6 .6.mkr,Grandmart Sumqayıt,payment_terminal
1,1074,ot-grandmart-market-asiman,0,0,A,0,0,40.37585,49.92769,,,,Xətai rayonu ilqar abbasov küç 7a,Grandmart Asiman,payment_terminal
1,1075,ot-bolmart-market-neftciler,0,0,A,0,0,40.40836,49.93870,,,,Rüstəm Rüstəmov küç. 23,Bolmart Neftçilər,payment_terminal
1,1076,ot-bolmart-market-qarayev,0,0,A,0,0,40.41417,49.93985,,,,Q.QARAYEV PR.46 GRANDMART SUPERMARKET,Grandmart Supermarket,payment_terminal
1,1077,ot-grandmarket-afcenter,0,0,A,0,0,40.37631,49.84188,,,,"Səməd Vurgun 34, Af centr. altı.Toys Shop yanı",Grand Mart Af centr S,payment_terminal
1,1078,ot-bolmart-market-saray,0,0,A,0,0,40.52210,49.68911,,,,"Bakı - Sumqayıt yolu, Saray postu",Bolmart Saray,payment_terminal
47,1079,ot-oguzmart,0,0,A,0,0,41.07185,47.46340,,,,"Oğuz şəhəri,Cavanşir küçəsi 44.",Oğuz Mart,payment_terminal
1,1080,ot-shohret-market,0,0,A,0,0,40.36957,49.96363,,,,"Bakı ş, Xətayi rayonu general Şıxlinski 42A",Şöhrət market,payment_terminal
50,1081,ot-ulacali-market,0,0,A,0,0,40.07268,48.59251,,,,Sabirabad Ulacali kendi,Sabirabad Ulacali Market,payment_terminal
1,1082,ot-araz-market-glassplaza,0,0,A,0,0,40.36661,49.81684,,,,Bakı şəhəri Yasamal rayonu Hüseyn Cavid prospekti 17,Araz Market - GLASS PLAZA,payment_terminal
24,1083,ot-haciqabul-talis-ticaret-merkezi,0,0,A,0,0,40.03886,48.92142,,,,HACIQABUL rayon  Talış kəndi,Hacıqabul Talış T.M,payment_terminal
1,1084,ot-araz-market-yasamal1,0,0,A,0,0,40.38198,49.80717,,,,"Baki seheri Yasamal rayonu Yeni Yasamal-1 kuc, 14",Araz Market Y. Yasamal-1,payment_terminal
33,1085,ot-nicat-market-qax,0,0,A,0,0,41.41961,46.91715,,,,"Qax şəhəri  H.Əliyev  pr.,4",Nicat market,payment_terminal
59,1086,ot-shekistore,0,0,A,0,0,41.19804,47.17607,,,,Şəki şəhəri M.Ə.Rəsulzadə küç 166 B,Şəki Store market,payment_terminal
1,1087,ot-araz-market-yasamal2,0,0,A,0,0,40.38023,49.80725,,,,"Baki seheri,Yasamal rayonu, M.Seyidov kuc 23",Araz market Yasamal-2,payment_terminal
50,1088,ot-oba-market-sabirabad,0,0,A,0,0,40.01952,48.47804,,,,"Sabirabad rayonu, Nizami kəndi",Oba Market,payment_terminal
1,1089,ot-araz-elmler,0,0,A,0,0,40.37733,49.81053,,,,Yasamal rayon Şəhriyar kucəsi 6 nomrəli binanin 1 ci mərtəbəsi,Araz market Elmlər,payment_terminal
1,1090,ot-araz-market-nizami1,0,0,A,0,0,40.38592,49.80835,,,,"Yasamal rayonu, 422-ci məhəllə, Mirzə İbrahimov küç. 53, 1-ci mərtəbə","Araz Market, Nizami-1",payment_terminal
1,1091,ot-araz-yasamal,0,0,A,0,0,40.38592,49.80859,,,,"Yasamal rayonu, H.Zərdabi pr. 593-cü məhəllə",Araz Market Yasamal,payment_terminal
1,1092,ot-il-market,0,0,A,0,0,40.54752,49.91097,,,,"Sabunçu rayonu, Kürdəxanı qəsəbəsi",İl market,payment_terminal
1,1093,ot-favorit-market-bayil,0,0,A,0,0,40.32894,49.81885,,,,Bakı şəhəri Səbail rayonu Salyan şössesi 20-ci ünvan,Favorit market Bayil (20-ci sahe),payment_terminal
1,1094,ot-araz-badamdar,0,0,A,0,0,40.33899,49.80744,,,,"Baki şəhəri, Səbail ray., Badamdar qəs., T.Məmmədov 3 və 5 unvanında yerləşən 18 mərtəbəli binanın 1-ci mərtəbəsi",Araz Market Badamdar-2,payment_terminal
74,1095,ot-grandmart-shusha,0,0,A,0,0,39.75322,46.74633,,,,Şuşa şəhəri,Grand market,payment_terminal
1,1097,ot-araz-market-badamdar,0,0,A,0,0,40.35114,49.81062,,,,"Bakı şəhəri, Səbail Rayonu, Badamdar qəsəbəsi, 1 yaşayış massivi",Araz Market Badamdar,payment_terminal
1,1098,ot-araz-market-sulutepe3,0,0,A,0,0,40.43297,49.77141,,,,"Bakı ş., Binəqədi r-nu, Sulutəpə qəs., R.Allahverdiyev küçəsi, ev 25F   ",Araz market Sulutəpə-3,payment_terminal
20,1099,ot-sakit-market,0,0,A,0,0,40.63896,46.34411,,,,"Gəncə ş., Gülüstan qəsəbəsi, 37 saylı binanın cənub küç.",Sakit Market,payment_terminal
1,1100,ot-favorit-market-resulzade,0,0,A,0,0,40.43632,49.84574,,,,"Bakı şəhəri, Binəqədi rayonu, Azadlıq prospekti 157",Favorit market Rəsulzadə,payment_terminal
1,1101,ot-spar-market-resulzade,0,0,A,0,0,40.43628,49.84424,,,,"Bakı şəhəri, Binəqədi rayonu, M.Ə.Rəsulzadə qəsəbəsi, Binəqədi şosesi 195 E",Spar market Rəsulzadə,payment_terminal
1,1102,araz-market-6mkr1,0,0,A,0,0,40.42639,49.83223,,,,"Bakı şəhəri, Binəqədi rayonu, 6 - cı mikrorayon, İsrafil Həşimov küçəsi ev 1 a",Araz market 6 Mkr 1,payment_terminal
1,1103,araz-market-9mkr,0,0,A,0,0,40.42034,49.80946,,,,"Bakı şəhəri, Binəqədi rayonu, 9 mkr, H.Seyidzadə küçəsi 38",Araz Market 9 Mkr,payment_terminal
1,1104,araz-market-binegedi,0,0,A,0,0,40.46602,49.82926,,,,"Bakı şəhəri, Binəqədi rayonu, Binəqədi ŞTQ 2-ci mədən",Araz Market Binəqədi,payment_terminal
1,1105,ot-favorit-market-binegedi,0,0,A,0,0,40.46602,49.82931,,,,"Bakı şəhəri, Binəqədi rayonu, Gülməmməd Ramazanov küç (1 sayli qarışıq mallar mağazasi) 2-ci Mədən. Korpus-52",Favorit Market Binəqədi,payment_terminal
1,1106,ot-abad-market,0,0,A,0,0,41.48846,46.62327,,,,"Zaqatala şəhəri, Əliabad qəsəbəsi",Abad Market,payment_terminal
1,1107,ot-araz-market-7mkr-express,0,0,A,0,0,40.43319,49.85102,,,,"Bakı şəhəri, Binəqədi rayonu, 7-ci mkr, 3123-cü məhəllə",Araz Market 7 mkr express,payment_terminal
1,1108,ot-araz-market-7mk-2,0,0,A,0,0,40.42901,49.85392,,,,"Bakı şəhəri, Binəqədi rayonu, F.Məlikov küçəsi 18a",Araz Market 7 mkr_2,payment_terminal
29,1109,ot-ailevi-market-imishli,0,0,A,0,0,39.86088,48.06326,,,,"İmişli rayonu, M.Əzizbəyov küç. 10",Ailəvi Market,payment_terminal
1,1110,ot-araz-market-7mk-3,0,0,A,0,0,40.42686,49.85000,,,,"Binəqədi ray., 7-ci mkr, S.S. Axundov küç. 3C",Araz Market  7mkr - 3,payment_terminal
1,1111,ot-petek-market,0,0,A,0,0,40.48075,49.98632,,,,"Bakı ş. Elşən Məhərəmli küçəsi, Sovxoz Ramanı",PETEK Market,payment_terminal
1,1112,ot-araz-market-20yanvar-2,0,0,A,0,0,40.42035,49.80950,,,,"Nəsimi ray, Memmed Cefer kuc ev b10,3006 mehelle",Araz Market 20 Yanvar-2,payment_terminal
11,1113,ot-elvin-market,0,0,A,0,0,39.61732,47.65761,,,,"Füzuli, 1 saylı qəsəbə",Elvin Market,payment_terminal
1,1114,ot-araz-market-azadliq2,0,0,A,0,0,40.38521,49.84448,,,,"Bakı şəhəri, Nəsimi rayonu, Vladislav Plotnikov, ev. 103 m. 1",Araz market Azadlıq 2,payment_terminal
62,1115,ot-shirvan-market,0,0,A,0,0,39.94302,48.93161,,,,"Şirvan şəhəri, T.Ələkbərov küç. 1",Şirvan Dəniz Market,payment_terminal
1,1116,ilyas-market-sabirabad,0,0,A,0,0,39.99540,48.47471,,,,"Sabirabad rayonu, Nərimankən kəndi",İlyas Market,payment_terminal
3,1117,ot-eldaroglu-market,0,0,A,0,0,39.97454,47.41987,,,,"Ağcabədi rayonu, Avşar kəndi",Eldaroğlu Market,payment_terminal
1,1118,ot-araz-market-komurcu,0,0,A,0,0,40.38077,49.83456,,,,"Bakı şəhəri, Nəsimi rayonu, Əlibəy Hüseynzadə küçəsi 84","Araz Market, Kömürçü (Ə.Hüseynzadə)",payment_terminal
1,1119,ot-spar1-market,0,0,A,0,0,40.40636,49.81385,,,,"Baki şəhəri, Nəsimi rayonu, Cavadxan küçəsi, 3 MKN, 3005-ci məhəllə",Spar 1,payment_terminal
68,1120,ot-billur-market,0,0,A,0,0,41.63176,46.65070,,,,"Zaqatala şəhəri, Nizami küçəsi 35",Billur Market,payment_terminal
49,1121,ot-eli-market,0,0,A,0,0,39.92289,48.91306,,,,"Saatlı rayonu, Sarıcalar kəndi",Əli Market,payment_terminal
1,1122,ot-favorit-inqlab,0,0,A,0,0,40.40177,49.84077,,,,"Bakı şəhəri, Nərimanov rayonu M.Əlizadə küçəsi, 917-ci məhəllə, ev 1",Favorit Inqilab,payment_terminal
50,1123,ot-elsen-market,0,0,A,0,0,39.96365,48.84802,,,,"Sabirabad rayonu, Qaragüney kəndi",Elşən market,payment_terminal
59,1124,ot-anar-market,0,0,A,0,0,41.28095,47.01667,,,,"Şəki şəhəri, Aşağı Göynük kəndi",Anar Market,payment_terminal
1,1125,ot-spar-market-genclik,0,0,A,0,0,40.39044,49.84751,,,,"Bakı şəhəri, Nərimanov rayonu, 865 - ci məhəllə, Koroğlu Rəhimov küçəsi 22C","Spar Market, Genclik",payment_terminal
58,1126,ot-fayton-market,0,0,A,0,0,40.63202,48.63681,,,,"Şamaxı şəhəri, H.Əliyev pr. 127",Fayton Market,payment_terminal
1,1127,ot-araz-market-nerimanov4,0,0,A,0,0,40.40213,49.87913,,,,"Nəriman Nərimanov rayonu, Ə.Əliyev küçəsi, 26-cı məhəllə",Araz Market Nerimanov-4,payment_terminal
1,1128,ot-araz-market-nerimanov-saf,0,0,A,0,0,40.40212,49.87422,,,,"Nərimanov r/n 1936 cı mehelle, Aga Neymetulla",Araz Market Nerimanov-Saf,payment_terminal
22,1129,ot-xl-market,0,0,A,0,0,40.63562,47.75871,,,,"Göyçay rayonu, Bərgüşad yolu",XL market,payment_terminal
7,1130,ot-buta-market,0,0,A,0,0,40.58113,48.39515,,,,"Ağsu rayonu, Bakı-Qazax yolu, 152-ci km",Buta market,payment_terminal
2,1131,ot-araz-market-xirdalan4,0,0,A,0,0,40.45864,49.71426,,,,"Abşeron rayonu, Xırdalan şəhəri, M.Hüseynzadə küçəsi,1-ci mərtəbə",Araz Market Xırdalan-4,payment_terminal
2,1132,ot-araz-market-masazir2,0,0,A,0,0,40.47909,49.75212,,,,"Abseron rayonu, Masazır qəsəbəsi, Əliağa Vahid küç.",Araz Market Masazır 2,payment_terminal
2,1133,araz-market-saray2,0,0,A,0,0,40.53273,49.70802,,,,"Abşeron rayonu, Saray qəsəbəsi, Məhəmməd Əsədov küç, 68-ci binanın 1-ci mərtəbəsi",Araz Market Saray-2,payment_terminal
1,1134,ot-araz-market-mehdiabad2,0,0,A,0,0,40.48843,49.85579,,,,"Abşeron rayonu, Mehdiabad qəsəbəsi, 28 may küçəsi",Araz Market Mehdiabad-2,payment_terminal
2,1135,ot-araz-market-mehdiabad,0,0,A,0,0,40.49639,49.85707,,,,Abşeron rayonu Mehdiabad qəsəbəsi Fatmai şossesi,Araz Market Mehdiabad,payment_terminal
2,1136,ot-favorit-novxani,0,0,A,0,0,40.49658,49.85820,,,,"Abşeron rayonu, Novxanı kəndi",Favorit Novxani,payment_terminal
2,1137,ot-araz-market-masazir3,0,0,A,0,0,40.45761,49.76111,,,,"Abşeron rayonu, Masazır kəndi",Araz Market Masazır - 3,payment_terminal
32,1138,ot-asi-market,0,0,A,0,0,40.33650,48.15119,,,,"Kürdəmir rayonu, Bakı pr. 33",ASI market,payment_terminal
59,1139,ot-ekonom-market,0,0,A,0,0,41.19933,47.17816,,,,"Şəki şəhəri, M.Ə.Rəsulzadə küç. 180",Ekonom Market,payment_terminal
50,1140,ot-axtaci-market,0,0,A,0,0,40.00766,48.71620,,,,"Sabirabad rayonu, Axtacı-Muğan kəndi",Axtacı market,payment_terminal
60,1141,ot-zumrud-market,0,0,A,0,0,40.87801,46.02861,,,,"Şəmkir şəhəri, Səməd Vurğun küç. 1",Zumrud Market,payment_terminal
20,1142,ot-xanim-market,0,0,A,0,0,40.68639,46.38757,,,,"Gəncə şəhəri, Şah İsmayıl Xətai pr.",Xanim market,payment_terminal
6,1143,ot-agstafa-market,0,0,A,0,0,41.11454,45.44732,,,,"Ağstafa rayonu, Rafiq Əlicanov küç. 5",Kəsəmən Market ,payment_terminal
18,1144,ot-bolmart-market-xocavend,0,0,A,0,0,39.51424,47.03969,,,,Xocavənd rayonu,Bolmart Hadrut flialı,payment_terminal
45,1145,ot-cahan-alis-veris-merkezi,0,0,A,0,0,39.19513,45.42963,,,,Naxçıvan şəh. Ə.Əliyev küç. 2,Cahan Alış-Veriş Mərkəzi MMC,payment_terminal
45,1146,ot-cahan-mmc-ticaret-merkezi,0,0,A,0,0,39.20627,45.42477,,,,Naxçıvan Şəh. Ə.Əliyev kç.10,Cahan MMC Ticarət Mərkəzi,payment_terminal
45,1147,ot-park-avm,0,0,A,0,0,39.20893,45.40637,,,,"Naxçıvan şəhəri, Nizami küçəsi 27",PARK AVM,payment_terminal
9,1148,ot-meiset-evi-market,0,0,A,0,0,39.12048,45.46766,,,,"Naxçıvan MR, Babək rayonu, Nehrəm kəndi","Məişət Evi, Market",payment_terminal
9,1149,ot-babek-belediyye-binasi,0,0,A,0,0,39.15841,45.44542,,,,"Naxçıvan MR, Babək şəhəri, H.Əliyev pr.",Babək Bələdiyyənin binası,payment_terminal
9,1150,ot-cehri-xidmet-merkezi,0,0,A,0,0,39.35783,45.40889,,,,"Naxçıvan MR, Babək rayonu, Cəhri qəsəbəsi",Cəhri Xidmət Mərkəzi,payment_terminal
16,1151,ot-rabite-idaresi,0,0,A,0,0,38.95577,45.62857,,,,"Naxçıvan MR, Culfa şəhəri, Təbriz küç. 1",Culfa Rabitə İdarəsi,payment_terminal
48,1152,ot-ticaret-merkezi-market,0,0,A,0,0,38.90547,46.01939,,,,"Naxçıvan MR, Ordubad şəhəri, H.Əliyev prospekti","Ticarət mərkəzi, Market",payment_terminal
31,1153,ot-qivraq-qesebesi-erzaq-magazasi,0,0,A,0,0,39.40117,45.11144,,,,"Naxçıvan MR, Kəngərli rayonu, Qıvraq qəsəbəsi",Ərzaq Mağazası,payment_terminal
61,1154,ot-iyt-tedrisi-merkezi,0,0,A,0,0,39.55713,44.98519,,,,"Naxçıvan MR, Şərur şəhəri, H.Əliyev prospekti",İnternet və Yeni Texnologiyaların Tədrisi Mərkəzi,payment_terminal
53,1155,ot-sederek-rabite-evi,0,0,A,0,0,39.70475,44.88303,,,,"Naxçıvan MR, Sədərək rayonu, Sədərək kəndi",Rabitə evi,payment_terminal
57,1156,ot-sahbuz-erzaq-magazasi,0,0,A,0,0,39.40547,45.56644,,,,"Naxçıvan MR, Şahbuz şəhəri, H.Əliyev prospekti",Ərzaq mağazası,payment_terminal
20,1182,maxi-market,0,0,A,0,0,40.705444,46.366709,,,,"Maxi Market, Heydər Əliyev prospekdi",Maxi Market,payment_terminal
1,1193,araz-market-sovetsky-ot,0,0,A,0,0,40.45662,49.74158,,,,"Araz Market, M.Huseynzade küçəsi, 1-ci mertebe","Araz Market, Sovetski",payment_terminal
1,1194,araz-market-bina-ot,0,0,A,0,0,40.45036,50.08906,,,,"Araz Market, Əzizbəyov rayonu, Binə qəsəbəsi Ə.İsazadə küçəsi 5","Araz Market, Binə",payment_terminal
1,1195,araz-market-bileceri-ot,0,0,A,0,0,40.43625,49.80342,,,,"Araz Market, Binəqədi rayonu, Biləcəri qəsəbəsi, Mehdi Hüseynzadə 17","Araz Market, Biləcəri",payment_terminal
1,1196,araz-market-zabrat-mashtaga-ot,0,0,A,0,0,40.50661,49.97543,,,,"Araz Market, Sabuncu rayonu Maştağa qəsəbəsi, Zabrat-Maştağa şossesi","Araz Market, Zabrat-Maştağa",payment_terminal
1,1197,araz-market-buzovna,0,0,A,0,0,40.51667,50.10243,,,,"Araz Market, Buzovna qəsəbəsi Heydər Eyvazov küçəsi 47","Araz Market, Buzovna",payment_terminal
1,1198,araz-market-saatli,0,0,A,0,0,40.37455,49.81163,,,,"Araz Market, Yasamal Rayonu, Firuddin Ağayev küçəsi 9 ünvani","Araz Market, Saatlı",payment_terminal
2,1199,araz-market-saray,0,0,A,0,0,40.52429,49.68744,,,,"Araz Market,  Saray qəsəbəsi","Araz Market, Saray",payment_terminal
